TransactionID,ato_risk_score,recommended_action
3406705,0.75,allow
3406734,0.73,allow
3407360,0.73,allow
3409312,0.61,allow
3410369,0.69,allow
3410773,0.78,allow
3414496,0.65,allow
3416236,0.68,allow
3416704,0.62,allow
3416826,0.61,allow
3419321,0.6,allow
3421183,0.66,allow
3422158,0.57,allow
3424988,0.62,allow
3424993,0.59,allow
3425261,0.53,allow
3426390,0.5,allow
3427306,0.5,allow
3428419,0.45,allow
3430335,0.57,allow
3431710,0.59,allow
3432669,0.62,allow
3434020,0.58,allow
3434074,1.24,allow
3434085,2.07,allow
3434577,2.58,allow
3435282,2.36,allow
3438287,1.26,allow
3439442,0.75,allow
3441432,0.73,allow
3441609,0.69,allow
3441889,0.61,allow
3442351,0.67,allow
3442463,0.7,allow
3446391,0.76,allow
3448504,0.76,allow
3449432,0.64,allow
3449497,0.66,allow
3449523,0.72,allow
3452255,0.72,allow
3453740,0.71,allow
3453748,0.57,allow
3453762,0.49,allow
3454556,0.42,allow
3454860,0.44,allow
3456602,0.49,allow
3456740,0.47,allow
3458757,0.46,allow
3459694,0.55,allow
3461833,0.68,allow
3463033,0.94,allow
3463998,0.93,allow
3464232,10.17,allow
3465740,3.67,allow
3470280,2.3,allow
3470335,2.11,allow
3470667,1.93,allow
3471209,2.04,allow
3471731,2.05,allow
3472806,1.86,allow
3472846,1.43,allow
3474359,1.14,allow
3474363,0.73,allow
3475328,0.71,allow
3482544,0.59,allow
3483270,0.67,allow
3483277,0.67,allow
3483278,0.93,allow
3483280,1.15,allow
3484969,1.08,allow
3485436,1.09,allow
3487855,0.84,allow
3490135,0.94,allow
3490301,11.57,allow
3490366,27.42,allow
3495026,8.05,allow
3495571,4.23,allow
3495873,2.35,allow
3497448,1.67,allow
3499775,1.4,allow
3500105,1.09,allow
3505764,0.94,allow
3507505,0.97,allow
3511795,0.62,allow
3512565,0.62,allow
3514060,0.69,allow
3516530,0.67,allow
3516753,0.61,allow
3518064,6.72,allow
3521578,3.05,allow
3522092,2.42,allow
3522103,1.7,allow
3522935,1.4,allow
3523640,1.29,allow
3524294,1.27,allow
3524956,1.22,allow
3525487,0.89,allow
3529670,0.8,allow
3529690,0.61,allow
3529992,0.63,allow
3532566,0.72,allow
3532894,1.15,allow
3535697,1.49,allow
3536894,1.33,allow
3539273,1.43,allow
3543124,1.29,allow
3543278,0.96,allow
3545971,0.76,allow
3547714,0.65,allow
3548714,0.68,allow
3549567,0.58,allow
3550731,0.62,allow
3551181,0.75,allow
3556906,0.81,allow
3561193,0.86,allow
3561241,0.81,allow
3561248,0.8,allow
3561409,0.77,allow
3565501,0.76,allow
3565938,0.65,allow
3567041,4.12,allow
3567891,2.88,allow
3570632,2.06,allow
3575992,1.88,allow
3107042,18.7,allow
3198243,5.71,allow
3287015,2.55,allow
3387041,2.08,allow
3468617,2.37,allow
3527376,3.05,allow
3563139,3.26,allow
3220705,19.19,allow
3322195,6.44,allow
3369514,2.14,allow
3270245,18.91,allow
3362144,5.49,allow
3494312,18.9,allow
3016396,48.66,step_up_auth
3036060,50.93,step_up_auth
3223221,18.7,allow
3223410,6.13,allow
3223432,2.01,allow
3239664,0.96,allow
3240219,0.6,allow
3240912,0.52,allow
3002363,19.13,allow
3002398,6.43,allow
3004070,3.47,allow
3004474,2.76,allow
3009028,3.88,allow
3015344,5.52,allow
3018842,3.57,allow
3020579,2.01,allow
3024331,1.36,allow
3024433,1.07,allow
3024693,0.89,allow
3027576,0.74,allow
3027585,0.71,allow
3030423,0.64,allow
3030452,0.56,allow
3033591,0.54,allow
3045598,0.52,allow
3049541,0.5,allow
3051047,0.49,allow
3055574,0.51,allow
3056667,5.08,allow
3057119,1.93,allow
3057272,0.96,allow
3057608,0.62,allow
3060859,0.5,allow
3061306,0.46,allow
3070256,0.45,allow
3071033,0.46,allow
3071130,0.57,allow
3076407,0.65,allow
3078287,0.63,allow
3078418,2.26,allow
3093042,1.68,allow
3096440,1.1,allow
3099490,16.45,allow
3099545,34.38,allow
3104926,11.65,allow
3105099,3.94,allow
3116437,35.08,allow
3116850,12.8,allow
3117663,5.55,allow
3119442,3.13,allow
3123371,2.53,allow
3123839,2.11,allow
3124868,1.82,allow
3127467,1.05,allow
3128936,0.8,allow
3129414,0.67,allow
3131741,0.53,allow
3135730,0.52,allow
3137009,0.5,allow
3145132,0.52,allow
3146894,0.48,allow
3147324,0.5,allow
3150215,10.79,allow
3150990,3.91,allow
3151440,1.87,allow
3154332,1.19,allow
3155308,0.91,allow
3156063,0.81,allow
3156379,1.11,allow
3166996,1.02,allow
3168405,0.93,allow
3169307,0.76,allow
3169491,0.57,allow
3169528,0.55,allow
3178554,0.54,allow
3179395,0.57,allow
3185603,0.59,allow
3186584,0.6,allow
3194251,0.62,allow
3194548,0.58,allow
3206276,36.53,allow
3216804,10.8,allow
3217207,3.89,allow
3217258,1.65,allow
3219108,0.94,allow
3219158,0.7,allow
3221602,0.62,allow
3225065,0.55,allow
3226071,0.58,allow
3228529,0.57,allow
3230391,0.41,allow
3231242,0.44,allow
3234090,0.4,allow
3235760,0.45,allow
3236997,0.47,allow
3238231,0.5,allow
3240461,0.53,allow
3241166,0.62,allow
3244261,0.57,allow
3244275,0.53,allow
3246006,0.49,allow
3248875,0.49,allow
3249373,0.51,allow
3250748,0.54,allow
3250968,0.55,allow
3252222,0.59,allow
3252560,0.55,allow
3252995,0.57,allow
3253848,0.55,allow
3254678,0.56,allow
3254923,0.56,allow
3255463,0.47,allow
3256428,37.34,allow
3258706,22.36,allow
3261524,11.67,allow
3263335,58.35,step_up_auth
3264356,40.34,allow
3264721,21.52,allow
3265877,9.24,allow
3269060,3.85,allow
3269599,1.7,allow
3271847,1.0,allow
3272477,0.66,allow
3273496,0.54,allow
3274957,0.51,allow
3275104,0.52,allow
3278572,0.54,allow
3279757,0.5,allow
3281285,22.4,allow
3281454,6.38,allow
3285030,2.36,allow
3286251,1.24,allow
3292471,0.9,allow
3292596,0.77,allow
3293619,0.81,allow
3301299,0.69,allow
3304207,0.87,allow
3305576,1.03,allow
3306207,0.84,allow
3307046,0.77,allow
3313162,0.59,allow
3314443,0.56,allow
3317705,0.48,allow
3317989,0.51,allow
3321136,0.46,allow
3324254,0.42,allow
3331369,0.53,allow
3340042,0.47,allow
3344513,0.5,allow
3345272,0.51,allow
3346359,0.54,allow
3346536,0.57,allow
3347015,0.49,allow
3347720,0.44,allow
3350184,0.43,allow
3354617,0.42,allow
3358870,0.44,allow
3359008,0.4,allow
3364140,0.37,allow
3366590,0.36,allow
3368452,0.4,allow
3368638,0.42,allow
3377053,0.43,allow
3383749,7.59,allow
3383754,2.99,allow
3383796,1.63,allow
3383807,1.07,allow
3384477,0.78,allow
3385161,0.61,allow
3389041,0.45,allow
3389052,0.39,allow
3390679,0.37,allow
3393686,0.39,allow
3394887,0.49,allow
3399120,0.45,allow
3400448,0.51,allow
3401882,0.57,allow
3402122,0.51,allow
3403432,0.47,allow
3409306,0.5,allow
3410454,0.53,allow
3410979,0.61,allow
3414219,0.53,allow
3414234,0.58,allow
3414281,0.64,allow
3420985,0.74,allow
3421662,0.87,allow
3421813,0.72,allow
3426199,0.6,allow
3427667,0.59,allow
3429248,0.56,allow
3432642,0.84,allow
3432644,0.78,allow
3435364,0.64,allow
3435615,0.53,allow
3435617,0.47,allow
3435780,0.44,allow
3440054,0.42,allow
3441881,0.46,allow
3443860,0.48,allow
3445567,0.48,allow
3446804,0.56,allow
3446908,0.62,allow
3446912,0.67,allow
3452619,0.7,allow
3454223,0.75,allow
3454227,0.65,allow
3457602,0.54,allow
3457937,0.52,allow
3459126,0.54,allow
3459516,0.47,allow
3463003,0.43,allow
3466809,0.44,allow
3466900,0.41,allow
3468700,0.39,allow
3469191,0.46,allow
3471896,0.43,allow
3472058,0.39,allow
3475567,0.39,allow
3477186,0.42,allow
3479249,0.47,allow
3479986,0.49,allow
3481031,0.56,allow
3481042,0.52,allow
3481049,0.48,allow
3481184,0.45,allow
3485576,0.44,allow
3490451,0.42,allow
3491208,0.46,allow
3493431,0.55,allow
3502147,0.6,allow
3507618,0.7,allow
3513125,0.63,allow
3513748,0.82,allow
3513750,0.96,allow
3516269,0.84,allow
3525585,0.74,allow
3527544,0.68,allow
3530365,0.7,allow
3534449,0.69,allow
3536532,12.31,allow
3536537,5.88,allow
3536615,3.55,allow
3537692,1.83,allow
3539385,1.17,allow
3540111,1.0,allow
3544719,0.75,allow
3545850,0.68,allow
3549476,6.95,allow
3554338,3.14,allow
3556350,1.67,allow
3558537,1.32,allow
3560161,1.18,allow
3562772,0.92,allow
3562879,0.95,allow
3571270,0.74,allow
3572772,0.75,allow
3575160,0.73,allow
3576424,0.52,allow
3134775,41.62,allow
3134828,42.81,allow
3134842,40.71,allow
3134860,37.73,allow
3134914,34.59,allow
3134926,34.16,allow
3180307,33.1,allow
3044830,19.08,allow
3101454,33.05,allow
3102870,21.28,allow
3102925,18.12,allow
3151354,9.91,allow
3153706,5.72,allow
3166544,3.49,allow
3188162,2.24,allow
3189311,1.64,allow
3191055,22.24,allow
3193391,14.79,allow
3197435,3.48,allow
3197901,2.04,allow
3221235,1.21,allow
3223332,1.19,allow
3353790,1.61,allow
3366128,2.27,allow
3396917,2.24,allow
3527417,38.8,allow
3291285,18.25,allow
3519761,5.1,allow
3519777,1.93,allow
2996696,18.92,allow
2999681,5.37,allow
3001156,1.58,allow
3017263,0.75,allow
3031042,0.53,allow
3048289,0.48,allow
3053713,0.48,allow
3057600,0.5,allow
3075934,0.56,allow
3099661,0.62,allow
3106972,0.65,allow
3112563,0.68,allow
3117197,0.69,allow
3123420,0.82,allow
3124630,0.82,allow
3125695,0.85,allow
3125707,0.83,allow
3127935,0.78,allow
3128954,0.78,allow
3141623,0.76,allow
3143184,0.78,allow
3148812,0.82,allow
3149934,0.85,allow
3154205,0.96,allow
3162614,1.07,allow
3168128,1.15,allow
3168399,1.13,allow
3171405,1.01,allow
3186003,0.82,allow
3196665,0.65,allow
3208952,0.57,allow
3212712,0.51,allow
3213430,0.64,allow
3213688,0.65,allow
3213707,0.68,allow
3213729,0.67,allow
3213895,0.77,allow
3215758,0.73,allow
3219417,0.72,allow
3221465,0.74,allow
3232000,0.7,allow
3234262,0.66,allow
3234988,0.72,allow
3234993,0.67,allow
3236091,0.6,allow
3240117,0.59,allow
3242634,0.56,allow
3252606,0.56,allow
3261759,0.55,allow
3268260,0.53,allow
3275253,0.55,allow
3278439,0.58,allow
3280385,0.59,allow
3292309,0.62,allow
3297152,0.93,allow
3301919,1.04,allow
3306079,0.99,allow
3308406,1.03,allow
3311835,1.5,allow
3316410,1.47,allow
3317697,1.71,allow
3329846,1.53,allow
3332518,1.17,allow
3332534,0.87,allow
3332543,0.76,allow
3332600,0.65,allow
3334402,0.59,allow
3334433,0.54,allow
3334496,0.56,allow
3337795,0.51,allow
3337826,0.46,allow
3339038,0.4,allow
3341006,0.39,allow
3341410,0.38,allow
3342405,0.42,allow
3346453,0.51,allow
3349753,0.43,allow
3349771,0.37,allow
3361867,0.33,allow
3363963,0.32,allow
3369448,0.29,allow
3372534,0.33,allow
3374021,0.35,allow
3381577,0.42,allow
3382437,0.53,allow
3382488,0.65,allow
3382531,0.75,allow
3382551,0.65,allow
3384543,0.58,allow
3387397,0.62,allow
3397925,0.62,allow
3400661,0.57,allow
3401456,0.63,allow
3406736,0.73,allow
3414734,0.8,allow
3460012,0.8,allow
3461419,0.8,allow
3476763,0.82,allow
3494429,0.81,allow
3502230,0.87,allow
3504629,0.89,allow
3509952,0.87,allow
3513365,0.87,allow
3517614,0.92,allow
3518466,1.1,allow
3522439,1.16,allow
3522731,0.82,allow
3529970,0.62,allow
3530533,0.6,allow
3530957,0.62,allow
3544185,0.52,allow
3550811,0.54,allow
3555541,0.57,allow
3557152,0.66,allow
3561924,0.58,allow
3562494,0.65,allow
3570561,0.78,allow
3575046,0.79,allow
3575269,0.68,allow
2994938,18.4,allow
2995899,5.41,allow
3008076,1.71,allow
3008087,0.84,allow
3008100,0.59,allow
3008559,0.51,allow
3013006,0.48,allow
3015480,0.5,allow
3016292,0.58,allow
3025612,0.63,allow
3034881,0.62,allow
3037084,0.66,allow
3038422,1.12,allow
3038439,1.37,allow
3042956,1.29,allow
3042989,1.2,allow
3043011,1.11,allow
3043080,1.05,allow
3043107,0.97,allow
3043347,0.81,allow
3043556,0.66,allow
3054860,0.57,allow
3061393,0.64,allow
3069334,0.66,allow
3073001,0.64,allow
3074998,0.84,allow
3075041,0.89,allow
3077827,0.89,allow
3078509,0.96,allow
3080536,1.9,allow
3090339,1.74,allow
3093735,1.51,allow
3094559,1.26,allow
3097219,0.97,allow
3099930,0.84,allow
3101915,0.78,allow
3104109,0.76,allow
3107782,0.71,allow
3110271,0.67,allow
3111233,1.24,allow
3117273,1.41,allow
3117326,1.29,allow
3117414,1.1,allow
3128913,0.96,allow
3130624,0.85,allow
3132671,0.74,allow
3134611,0.78,allow
3140641,0.68,allow
3140668,0.71,allow
3147032,0.9,allow
3149972,1.04,allow
3155324,1.01,allow
3156547,0.98,allow
3160665,0.91,allow
3164799,0.85,allow
3168115,0.89,allow
3176948,0.85,allow
3177495,0.76,allow
3191035,0.76,allow
3192850,0.79,allow
3194189,1.59,allow
3195544,1.36,allow
3199115,1.3,allow
3201429,1.19,allow
3201558,0.9,allow
3209454,0.82,allow
3212693,0.73,allow
3216680,0.64,allow
3217002,0.64,allow
3219306,0.59,allow
3220233,0.83,allow
3223012,0.81,allow
3228660,1.03,allow
3229907,0.87,allow
3237055,0.79,allow
3239221,0.88,allow
3239306,0.87,allow
3239312,1.05,allow
3240377,1.28,allow
3251235,1.23,allow
3251778,1.08,allow
3257400,0.75,allow
3260735,0.72,allow
3261672,0.67,allow
3264858,0.58,allow
3268005,0.65,allow
3269407,0.58,allow
3269608,0.61,allow
3269611,0.66,allow
3281216,0.65,allow
3285836,0.62,allow
3290701,0.67,allow
3293640,0.92,allow
3301159,0.84,allow
3301173,1.02,allow
3302398,1.44,allow
3307544,1.59,allow
3310452,1.09,allow
3310560,0.82,allow
3312125,0.66,allow
3314659,0.6,allow
3314701,0.48,allow
3314931,0.42,allow
3329305,0.43,allow
3336096,0.5,allow
3343217,0.65,allow
3350387,0.56,allow
3364029,0.63,allow
3366070,0.56,allow
3369805,0.59,allow
3370268,0.62,allow
3370275,0.56,allow
3372146,0.53,allow
3373736,0.57,allow
3374539,0.49,allow
3383607,0.49,allow
3387097,0.54,allow
3388755,0.6,allow
3389003,0.58,allow
3390100,0.62,allow
3390460,0.63,allow
3392368,0.72,allow
3392575,0.82,allow
3393163,0.8,allow
3393221,0.86,allow
3394154,0.86,allow
3395018,0.98,allow
3396390,0.85,allow
3400923,0.89,allow
3407625,0.9,allow
3411548,0.67,allow
3415418,0.6,allow
3416830,0.55,allow
3417560,0.73,allow
3428699,1.03,allow
3428711,1.0,allow
3429466,0.91,allow
3430093,0.68,allow
3439383,0.62,allow
3447192,0.62,allow
3447514,0.63,allow
3454363,0.64,allow
3454460,0.61,allow
3454463,0.66,allow
3455284,0.7,allow
3456125,0.95,allow
3458178,1.01,allow
3464425,0.94,allow
3466869,0.72,allow
3470002,0.61,allow
3470010,0.59,allow
3472066,0.57,allow
3476382,0.53,allow
3476424,0.6,allow
3479554,0.68,allow
3479787,0.8,allow
3480191,0.8,allow
3491286,0.82,allow
3492224,0.92,allow
3492938,0.76,allow
3492966,0.72,allow
3492972,0.7,allow
3493017,0.7,allow
3493093,0.71,allow
3493536,0.71,allow
3494004,0.73,allow
3495213,0.72,allow
3503590,0.77,allow
3507748,0.81,allow
3507751,0.7,allow
3511221,0.63,allow
3515528,0.66,allow
3529806,0.8,allow
3533078,0.87,allow
3541750,0.96,allow
3544771,1.17,allow
3549004,1.16,allow
3549017,0.86,allow
3551129,0.69,allow
3552524,0.77,allow
3554824,0.75,allow
3561524,0.67,allow
3562362,0.99,allow
3573740,1.13,allow
3577214,1.08,allow
3315005,18.2,allow
3315007,5.48,allow
3358709,1.8,allow
3444012,1.05,allow
3444013,0.88,allow
3444108,0.76,allow
3444111,0.66,allow
3444694,0.57,allow
3445570,0.58,allow
3460473,0.63,allow
3467631,0.46,allow
3483644,0.37,allow
3486202,0.33,allow
3524193,0.37,allow
3547092,0.51,allow
3547098,0.56,allow
3002368,18.79,allow
3038366,5.47,allow
3085926,1.88,allow
3117909,0.89,allow
3121942,0.68,allow
3148077,0.61,allow
3180314,0.69,allow
3217046,0.61,allow
3218368,0.54,allow
3257462,0.51,allow
3275273,0.5,allow
3295731,0.6,allow
3302157,0.65,allow
3338843,0.65,allow
3355506,0.66,allow
3391074,1.1,allow
3399557,1.37,allow
3425869,1.03,allow
3449815,0.75,allow
3450367,0.64,allow
3536216,0.64,allow
3555058,0.75,allow
3574056,0.64,allow
2992451,18.52,allow
2992842,5.18,allow
2992932,1.57,allow
2995136,0.76,allow
3003112,0.55,allow
3004407,0.55,allow
3007177,0.58,allow
3015322,0.62,allow
3021139,0.67,allow
3033965,0.74,allow
3039192,0.74,allow
3041543,0.89,allow
3045205,0.95,allow
3045242,1.0,allow
3045698,1.0,allow
3047566,1.03,allow
3051846,0.97,allow
3066913,1.16,allow
3067407,1.16,allow
3079883,0.96,allow
3085946,0.8,allow
3086119,0.78,allow
3101445,0.68,allow
3109766,0.63,allow
3119419,0.66,allow
3121273,0.66,allow
3124541,0.68,allow
3132275,0.72,allow
3137881,0.73,allow
3137951,1.01,allow
3140234,1.06,allow
3142927,1.06,allow
3158372,1.0,allow
3159104,1.05,allow
3159436,1.07,allow
3170637,0.97,allow
3179618,0.83,allow
3179742,0.79,allow
3182896,0.67,allow
3188222,0.75,allow
3193350,0.68,allow
3197026,12.87,allow
3203151,5.84,allow
3206402,3.03,allow
3211307,1.82,allow
3213260,1.36,allow
3213399,1.16,allow
3214742,1.19,allow
3217400,1.15,allow
3220342,1.05,allow
3220603,1.07,allow
3222613,0.73,allow
3222719,0.82,allow
3223486,0.95,allow
3229103,2.37,allow
3229496,2.78,allow
3244932,1.89,allow
3256877,1.46,allow
3257944,1.19,allow
3259460,0.87,allow
3259464,36.92,allow
3259484,53.96,step_up_auth
3259490,60.28,step_up_auth
3259521,61.56,step_up_auth
3259861,62.2,step_up_auth
3261703,50.97,step_up_auth
3268165,35.93,allow
3268709,23.43,allow
3279450,14.48,allow
3283419,8.65,allow
3284061,4.55,allow
3284256,3.82,allow
3284558,3.96,allow
3284959,3.48,allow
3287272,1.49,allow
3287279,1.27,allow
3289114,1.21,allow
3289125,1.11,allow
3289127,0.92,allow
3289730,0.72,allow
3290157,0.82,allow
3290343,0.9,allow
3293606,0.86,allow
3294830,0.69,allow
3294923,0.58,allow
3298284,0.57,allow
3300646,0.59,allow
3300668,0.6,allow
3300740,0.59,allow
3303027,0.73,allow
3304702,0.83,allow
3307114,0.74,allow
3307676,0.58,allow
3310092,0.48,allow
3312827,0.49,allow
3314335,0.56,allow
3323169,0.51,allow
3323441,0.57,allow
3324408,0.75,allow
3330844,0.84,allow
3330976,0.77,allow
3335541,0.62,allow
3336390,0.58,allow
3340767,0.58,allow
3341853,0.48,allow
3358146,0.49,allow
3366770,0.52,allow
3369901,0.6,allow
3372116,0.72,allow
3372139,0.84,allow
3379650,1.03,allow
3383859,1.1,allow
3386925,1.06,allow
3395151,0.99,allow
3396215,0.81,allow
3396287,0.85,allow
3397819,0.81,allow
3398451,0.69,allow
3398606,0.79,allow
3402398,0.92,allow
3405669,0.86,allow
3406083,0.77,allow
3406417,0.72,allow
3407047,0.7,allow
3407735,0.7,allow
3410355,0.61,allow
3412551,0.65,allow
3414304,0.65,allow
3415678,0.76,allow
3421265,0.78,allow
3427343,0.74,allow
3428726,0.69,allow
3430960,0.71,allow
3434172,0.74,allow
3439228,0.75,allow
3439265,0.76,allow
3445273,0.8,allow
3447395,0.85,allow
3449944,0.87,allow
3456568,0.89,allow
3457036,0.76,allow
3460160,0.75,allow
3460849,0.8,allow
3461221,0.84,allow
3462316,0.88,allow
3462320,0.73,allow
3463205,0.64,allow
3463333,0.66,allow
3463815,0.66,allow
3465566,0.69,allow
3465751,0.75,allow
3469533,0.81,allow
3473605,0.71,allow
3474761,0.81,allow
3475733,1.05,allow
3476003,1.04,allow
3477318,1.05,allow
3479035,1.12,allow
3480936,1.0,allow
3481114,0.75,allow
3486384,0.69,allow
3486390,0.68,allow
3491254,0.65,allow
3497563,0.97,allow
3504005,1.16,allow
3504531,1.11,allow
3506437,1.08,allow
3506996,0.99,allow
3517422,1.01,allow
3517426,0.99,allow
3518360,1.0,allow
3519557,1.14,allow
3522949,1.05,allow
3527578,0.99,allow
3537223,0.98,allow
3548146,0.76,allow
3561041,0.82,allow
3562764,0.83,allow
3565832,0.92,allow
3568885,0.86,allow
3568900,0.91,allow
3570163,0.99,allow
3571759,1.01,allow
3573219,1.08,allow
3574764,1.03,allow
3352453,18.45,allow
3527422,18.86,allow
3010333,19.02,allow
3024582,5.46,allow
3037599,1.77,allow
3048720,0.89,allow
3052619,0.61,allow
3055365,2.48,allow
3067249,1.62,allow
3070692,1.23,allow
3077989,4.89,allow
3082112,3.67,allow
3084745,5.04,allow
3085746,4.92,allow
3088152,4.66,allow
3093254,4.19,allow
3118192,3.85,allow
3119998,3.12,allow
3135672,3.59,allow
3137694,2.42,allow
3141285,1.05,allow
3145338,1.03,allow
3151034,1.03,allow
3156141,0.95,allow
3157805,0.9,allow
3176450,0.71,allow
3176974,0.65,allow
3180181,0.56,allow
3181357,0.57,allow
3182009,0.52,allow
3201536,0.55,allow
3201850,0.81,allow
3201896,0.9,allow
3207994,0.96,allow
3210499,0.85,allow
3211854,0.88,allow
3219713,0.82,allow
3226425,0.8,allow
3236996,0.78,allow
3239308,0.73,allow
3239418,0.81,allow
3246222,1.08,allow
3248865,1.12,allow
3248879,1.03,allow
3258152,0.93,allow
3265494,0.77,allow
3267945,0.7,allow
3278786,0.59,allow
3278806,0.6,allow
3280749,0.57,allow
3287745,0.58,allow
3288199,0.6,allow
3290182,0.53,allow
3291841,0.56,allow
3297761,0.54,allow
3300435,0.55,allow
3301894,0.58,allow
3302523,0.99,allow
3304125,1.17,allow
3304530,0.94,allow
3305494,0.79,allow
3306218,0.75,allow
3306419,0.71,allow
3307865,0.67,allow
3311363,0.57,allow
3312501,0.58,allow
3312688,0.7,allow
3317489,0.96,allow
3330803,0.98,allow
3331967,0.77,allow
3333877,0.77,allow
3346642,0.85,allow
3346872,0.72,allow
3351119,0.57,allow
3352284,0.53,allow
3352486,0.54,allow
3354068,0.6,allow
3354118,0.62,allow
3354521,0.64,allow
3354548,0.72,allow
3355024,0.75,allow
3366394,0.8,allow
3369727,0.86,allow
3373085,0.93,allow
3373405,0.93,allow
3374010,0.86,allow
3374012,0.77,allow
3375308,0.66,allow
3380503,0.65,allow
3382145,0.59,allow
3390093,0.58,allow
3393550,0.57,allow
3396530,0.68,allow
3400543,0.73,allow
3404430,0.74,allow
3405903,0.86,allow
3408581,0.83,allow
3410620,0.86,allow
3411448,0.7,allow
3422509,0.65,allow
3427126,0.62,allow
3436782,1.01,allow
3460933,1.3,allow
3461843,1.05,allow
3473980,1.07,allow
3476100,1.13,allow
3476641,1.02,allow
3476646,0.93,allow
3477080,0.81,allow
3477136,0.8,allow
3481467,0.74,allow
3491372,0.73,allow
3492052,0.72,allow
3492851,0.76,allow
3492892,0.69,allow
3492900,0.67,allow
3492904,0.65,allow
3492905,0.63,allow
3507186,0.59,allow
3509205,0.55,allow
3510929,0.59,allow
3512432,0.54,allow
3533162,0.59,allow
3533715,0.62,allow
3551717,0.71,allow
3559614,0.65,allow
3560028,0.79,allow
3560057,0.68,allow
3564634,0.59,allow
3566360,0.63,allow
3573380,0.69,allow
3145366,18.08,allow
3353212,5.06,allow
3359064,1.83,allow
3454272,1.01,allow
3454273,0.66,allow
3454275,0.52,allow
3550637,0.45,allow
3012957,18.35,allow
3013065,5.15,allow
3013205,1.65,allow
3015563,0.88,allow
3018457,0.8,allow
3025261,0.81,allow
